N,itm,Date,t,s
67,67,2025-11-01 12:30:00,13.98,33.5
68,68,2025-11-01 13:30:00,13.98,33.5
69,69,2025-11-01 14:30:00,13.98,33.5
70,70,2025-11-01 15:30:00,14.0,33.5
71,71,2025-11-01 16:30:00,14.01,33.5
72,72,2025-11-01 17:30:00,14.01,33.5
73,73,2025-11-01 18:30:00,14.0,33.5
74,74,2025-11-01 19:30:00,13.95,33.4
75,75,2025-11-01 20:30:00,13.84,33.4
76,76,2025-11-01 21:30:00,13.73,33.3
77,77,2025-11-01 22:30:00,13.65,33.2
78,78,2025-11-01 23:30:00,13.61,33.2
79,79,2025-11-02 00:30:00,13.62,33.2
80,80,2025-11-02 01:30:00,13.68,33.3
81,81,2025-11-02 02:30:00,13.77,33.3
82,82,2025-11-02 03:30:00,13.87,33.4
83,83,2025-11-02 04:30:00,13.93,33.4
84,84,2025-11-02 05:30:00,13.96,33.5
85,85,2025-11-02 06:30:00,13.96,33.5
86,86,2025-11-02 07:30:00,13.95,33.4
87,87,2025-11-02 08:30:00,13.93,33.4
88,88,2025-11-02 09:30:00,13.9,33.4
89,89,2025-11-02 10:30:00,13.87,33.4
90,90,2025-11-02 11:30:00,13.83,33.4
91,91,2025-11-02 12:30:00,13.76,33.3
92,92,2025-11-02 13:30:00,13.62,33.2
93,93,2025-11-02 14:30:00,13.41,33.1
94,94,2025-11-02 15:30:00,13.35,33.2
95,95,2025-11-02 16:30:00,13.36,33.2
96,96,2025-11-02 17:30:00,13.34,33.2
97,97,2025-11-02 18:30:00,13.29,33.2
98,98,2025-11-02 19:30:00,13.22,33.1
99,99,2025-11-02 20:30:00,13.14,33.1
100,100,2025-11-02 21:30:00,13.07,33.0
101,101,2025-11-02 22:30:00,13.01,33.0
102,102,2025-11-02 23:30:00,12.98,33.0
103,103,2025-11-03 00:30:00,12.97,33.0
104,104,2025-11-03 01:30:00,12.98,33.0
105,105,2025-11-03 02:30:00,13.0,33.0
106,106,2025-11-03 03:30:00,13.0,33.0
107,107,2025-11-03 04:30:00,13.01,33.0
108,108,2025-11-03 05:30:00,13.03,33.0
109,109,2025-11-03 06:30:00,13.05,33.1
110,110,2025-11-03 07:30:00,13.06,33.1
111,111,2025-11-03 08:30:00,13.07,33.1
112,112,2025-11-03 09:30:00,13.08,33.1
113,113,2025-11-03 10:30:00,13.09,33.1
114,114,2025-11-03 11:30:00,13.1,33.2
115,115,2025-11-03 12:30:00,13.11,33.2
116,116,2025-11-03 13:30:00,13.09,33.2
117,117,2025-11-03 14:30:00,13.08,33.2
118,118,2025-11-03 15:30:00,13.06,33.2
119,119,2025-11-03 16:30:00,13.04,33.2
120,120,2025-11-03 17:30:00,13.03,33.2
121,121,2025-11-03 18:30:00,13.03,33.2
122,122,2025-11-03 19:30:00,13.03,33.2
123,123,2025-11-03 20:30:00,13.05,33.2
124,124,2025-11-03 21:30:00,13.07,33.2
125,125,2025-11-03 22:30:00,13.1,33.2
126,126,2025-11-03 23:30:00,13.15,33.2
127,127,2025-11-04 00:30:00,13.2,33.3
128,128,2025-11-04 01:30:00,13.25,33.3
129,129,2025-11-04 02:30:00,13.3,33.3
130,130,2025-11-04 03:30:00,13.35,33.3
131,131,2025-11-04 04:30:00,13.4,33.3
132,132,2025-11-04 05:30:00,13.45,33.4
133,133,2025-11-04 06:30:00,13.5,33.4
134,134,2025-11-04 07:30:00,13.53,33.4
135,135,2025-11-04 08:30:00,13.57,33.4
136,136,2025-11-04 09:30:00,13.59,33.4
137,137,2025-11-04 10:30:00,13.61,33.4
138,138,2025-11-04 11:30:00,13.63,33.4
139,139,2025-11-04 12:30:00,13.64,33.4
140,140,2025-11-04 13:30:00,13.64,33.4
141,141,2025-11-04 14:30:00,13.65,33.4
142,142,2025-11-04 15:30:00,13.67,33.5
143,143,2025-11-04 16:30:00,13.69,33.5
144,144,2025-11-04 17:30:00,13.71,33.5
145,145,2025-11-04 18:30:00,13.73,33.5
146,146,2025-11-04 19:30:00,13.74,33.5
147,147,2025-11-04 20:30:00,13.75,33.5
148,148,2025-11-04 21:30:00,13.76,33.5
149,149,2025-11-04 22:30:00,13.77,33.5
150,150,2025-11-04 23:30:00,13.77,33.5
151,151,2025-11-05 00:30:00,13.77,33.5
152,152,2025-11-05 01:30:00,13.76,33.5
153,153,2025-11-05 02:30:00,13.74,33.5
154,154,2025-11-05 03:30:00,13.73,33.5
155,155,2025-11-05 04:30:00,13.71,33.5
156,156,2025-11-05 05:30:00,13.69,33.5
157,157,2025-11-05 06:30:00,13.67,33.4
158,158,2025-11-05 07:30:00,13.65,33.4
159,159,2025-11-05 08:30:00,13.63,33.4
160,160,2025-11-05 09:30:00,13.63,33.4
161,161,2025-11-05 10:30:00,13.63,33.4
162,162,2025-11-05 11:30:00,13.64,33.4
163,163,2025-11-05 12:30:00,13.64,33.4
164,164,2025-11-05 13:30:00,13.63,33.4
165,165,2025-11-05 14:30:00,13.61,33.4
166,166,2025-11-05 15:30:00,13.58,33.4
167,167,2025-11-05 16:30:00,13.56,33.4
168,168,2025-11-05 17:30:00,13.56,33.4
169,169,2025-11-05 18:30:00,13.55,33.4
170,170,2025-11-05 19:30:00,13.52,33.4
171,171,2025-11-05 20:30:00,13.52,33.4
172,172,2025-11-05 21:30:00,13.52,33.4
173,173,2025-11-05 22:30:00,13.53,33.4
174,174,2025-11-05 23:30:00,13.55,33.4
175,175,2025-11-06 00:30:00,13.57,33.4
176,176,2025-11-06 01:30:00,13.59,33.4
177,177,2025-11-06 02:30:00,13.61,33.4
178,178,2025-11-06 03:30:00,13.63,33.4
179,179,2025-11-06 04:30:00,13.65,33.5
180,180,2025-11-06 05:30:00,13.66,33.5
181,181,2025-11-06 06:30:00,13.67,33.5
182,182,2025-11-06 07:30:00,13.67,33.5
183,183,2025-11-06 08:30:00,13.67,33.5
184,184,2025-11-06 09:30:00,13.67,33.5
185,185,2025-11-06 10:30:00,13.66,33.5
186,186,2025-11-06 11:30:00,13.66,33.5
187,187,2025-11-06 12:30:00,13.66,33.5
188,188,2025-11-06 13:30:00,13.66,33.5
189,189,2025-11-06 14:30:00,13.64,33.4
190,190,2025-11-06 15:30:00,13.58,33.4
191,191,2025-11-06 16:30:00,13.52,33.4
192,192,2025-11-06 17:30:00,13.44,33.4
193,193,2025-11-06 18:30:00,13.36,33.3
194,194,2025-11-06 19:30:00,13.29,33.3
195,195,2025-11-06 20:30:00,13.31,33.3
196,196,2025-11-06 21:30:00,13.34,33.3
197,197,2025-11-06 22:30:00,13.37,33.4
198,198,2025-11-06 23:30:00,13.4,33.4
